Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,spend,sample
2017,Jan-Mar,Overseas residents,Air,Germany,VFR,Non-Independent,25-34,Male,1-3 nights,213.663,640.989,35254.395,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,16-24,Male,1-3 nights,779.657,1559.314,526268.475,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,16-24,Male,4-13 nights,470.548,1882.192,289387.02,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,16-24,Female,28-90 nights,692.532,31856.472,39474.324,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,16-24,Female,3-6 months,570.996,96498.324,2435868.936,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,25-34,Male,1-3 nights,6068.365,11292.547,1557630.11,7
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,25-34,Female,1-3 nights,503.899,503.899,20498.235,2
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,35-44,Male,1-3 nights,3191.123,6880.87,958341.848,5
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,35-44,Male,28-90 nights,430.376,20227.672,178606.04,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,35-44,Female,Nil Stay,928.976,0,147707.184,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,45-54,Male,4-13 nights,470.548,1882.192,435256.9,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,55-64,Female,1-3 nights,213.663,213.663,74354.724,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Independent,65 & over,Male,1-3 nights,286.177,286.177,20032.39,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Non-Independent,16-24,Male,1-3 nights,430.376,860.752,96404.224,1
2017,Jan-Mar,Overseas residents,Air,Germany,Miscellaneous,Non-Independent,55-64,Male,1-3 nights,784.204,1568.408,247024.26,1
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,21071.124,2
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,16-24,Female,Stay not known,#NULL!,#NULL!,0,2
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,25-34,Male,Stay not known,#NULL!,#NULL!,24378.54,8
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,25-34,Female,Stay not known,#NULL!,#NULL!,0,2
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,39969.72,5
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,55-64,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Germany,Transit,Independent,65 & over,Male,Stay not known,#NULL!,#NULL!,11546.825,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Holiday,Independent,55-64,Male,4-13 nights,2755.346,13776.73,1276926.318,2
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Business,Independent,35-44,Female,1-3 nights,2145.339,4290.678,1319383.485,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent, 0-15,Male,4-13 nights,363.578,1817.89,247960.196,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent,35-44,Male,4-13 nights,363.578,1817.89,2550499.67,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent,35-44,Female,4-13 nights,363.578,3272.202,66534.774,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent,45-54,Male,4-13 nights,917.093,4585.465,197174.995,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent,55-64,Female,4-13 nights,793.946,5720.83,699604.07,2
2017,Jan-Mar,Overseas residents,Air,Gibraltar,VFR,Independent,65 & over,Female,4-13 nights,363.578,2545.046,78169.27,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Miscellaneous,Independent,16-24,Female,1-3 nights,1394.474,4183.422,133869.504,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Miscellaneous,Independent,25-34,Male,1-3 nights,547.63,547.63,336792.45,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Miscellaneous,Independent,45-54,Female,1-3 nights,2397.074,2397.074,155809.81,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Miscellaneous,Independent,55-64,Male,1-3 nights,1992.384,1992.384,175329.792,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Miscellaneous,Independent,65 & over,Male,1-3 nights,668.317,2004.951,50123.775,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Gibraltar,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,17830.643,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,16-24,Male,4-13 nights,973.259,3893.036,257913.635,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,16-24,Female,1-3 nights,1122.997,3368.991,417754.884,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,16-24,Female,4-13 nights,831.76,4158.8,844236.4,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,25-34,Female,1-3 nights,831.76,2495.28,95652.4,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,25-34,Female,4-13 nights,973.259,3893.036,452565.435,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,35-44,Female,4-13 nights,1733.66,11925.2,1153344.05,3
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,45-54,Male,1-3 nights,429.225,858.45,650275.875,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,45-54,Male,4-13 nights,973.259,9732.59,546971.558,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,65 & over,Female,1-3 nights,1122.997,3368.991,376203.995,1
2017,Jan-Mar,Overseas residents,Air,Greece,Holiday,Independent,65 & over,Female,28-90 nights,831.76,30775.12,514027.68,1
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,25-34,Male,4-13 nights,1226.416,5918.292,914998.065,2
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,25-34,Female,1-3 nights,831.76,1663.52,386768.4,1
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,35-44,Male,1-3 nights,1450.215,4350.645,635194.17,1
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,35-44,Male,4-13 nights,831.76,10812.88,844236.4,1
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,35-44,Female,1-3 nights,1663.52,4158.8,882497.36,2
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,45-54,Male,1-3 nights,1777.11,4385.98,842302.41,3
2017,Jan-Mar,Overseas residents,Air,Greece,Business,Independent,65 & over,Male,4-13 nights,1079.298,9713.682,555838.47,1
2017,Jan-Mar,Overseas residents,Air,Greece,Study,Independent,16-24,Male,6 months-year,973.259,206330.908,5202069.355,1
2017,Jan-Mar,Overseas residents,Air,Greece,Study,Independent,45-54,Male,6 months-year,973.259,187838.987,8287300.385,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent, 0-15,Female,4-13 nights,973.259,5839.554,111924.785,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,16-24,Male,14-27 nights,831.76,13308.16,428356.4,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,16-24,Female,1-3 nights,973.259,1946.518,209250.685,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,16-24,Female,4-13 nights,2590.404,15542.424,663715.46,3
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,25-34,Male,1-3 nights,444.394,888.788,51105.31,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,25-34,Male,4-13 nights,1450.215,15952.365,1471968.225,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,25-34,Male,14-27 nights,840.077,12601.155,180616.555,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,25-34,Female,1-3 nights,1954.757,5864.271,695778.13,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,25-34,Female,4-13 nights,472.675,2836.05,243427.625,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,35-44,Male,4-13 nights,1122.997,8983.976,802942.855,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,35-44,Female,1-3 nights,2359.527,5692.313,1161501.945,3
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,45-54,Female,4-13 nights,3671.554,31974.266,1996469.71,3
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,45-54,Female,14-27 nights,7077.98,99091.72,6215985.6,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,55-64,Male,4-13 nights,1276.154,5549.01,447391.02,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,55-64,Female,4-13 nights,1946.518,16545.403,1468647.831,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,65 & over,Male,1-3 nights,973.259,2919.777,97325.9,1
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,65 & over,Male,4-13 nights,2891.825,21113.205,875137.375,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,65 & over,Male,14-27 nights,1165.809,17266.676,182923.385,2
2017,Jan-Mar,Overseas residents,Air,Greece,VFR,Independent,65 & over,Female,14-27 nights,444.394,9332.274,228862.91,1
2017,Jan-Mar,Overseas residents,Air,Greece,Miscellaneous,Independent,25-34,Female,1-3 nights,2234.244,3066.004,163602.92,3
2017,Jan-Mar,Overseas residents,Air,Greece,Miscellaneous,Independent,25-34,Female,4-13 nights,973.259,6812.813,589794.954,1
2017,Jan-Mar,Overseas residents,Air,Greece,Miscellaneous,Independent,35-44,Female,1-3 nights,1122.997,1122.997,105561.718,1
2017,Jan-Mar,Overseas residents,Air,Greece,Transit,Independent,16-24,Male,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Greece,Transit,Independent,45-54,Female,Stay not known,#NULL!,#NULL!,2229.6,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,16-24,Female,1-3 nights,1939.587,3879.174,320031.855,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,16-24,Female,4-13 nights,1163.162,4652.648,87237.15,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,25-34,Male,14-27 nights,1358.199,29880.378,258057.81,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,25-34,Female,1-3 nights,2611.634,5895.315,270563.26,2
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,35-44,Male,1-3 nights,2566.614,7699.842,836909.46,2
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,35-44,Female,4-13 nights,1740.651,6962.604,374239.965,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,45-54,Male,1-3 nights,1177.1,3531.3,559122.5,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,45-54,Female,1-3 nights,2686.484,8059.452,1114890.86,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Holiday,Independent,55-64,Male,4-13 nights,1177.1,4708.4,606206.5,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,16-24,Male,4-13 nights,1939.587,7758.348,1225818.984,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,25-34,Male,1-3 nights,1740.651,5221.953,1331598.015,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,25-34,Male,4-13 nights,657.822,3193.676,340993.49,2
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,25-34,Female,1-3 nights,2686.484,5372.968,1184739.444,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,25-34,Female,4-13 nights,1177.1,4708.4,488496.5,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,35-44,Male,1-3 nights,4623.199,7683.439,2568353.489,6
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,35-44,Male,4-13 nights,2220.781,9445.512,2088253.415,2
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,35-44,Female,4-13 nights,376.628,1883.14,198106.328,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,35-44,Female,28-90 nights,2679.083,152707.731,1111819.445,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,45-54,Male,1-3 nights,2316.215,2316.215,920744.075,2
2017,Jan-Mar,Overseas residents,Air,Hungary,Business,Independent,55-64,Male,1-3 nights,753.256,753.256,191327.024,2
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent, 0-15,Female,14-27 nights,1177.1,16479.4,383734.6,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,16-24,Male,4-13 nights,1740.651,10443.906,461272.515,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,16-24,Female,4-13 nights,482.328,4340.952,55467.72,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,16-24,Female,28-90 nights,376.628,14311.864,127300.264,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,25-34,Female,4-13 nights,1939.587,17456.283,804928.605,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,45-54,Female,4-13 nights,6092.936,38572.442,1461125.353,4
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,55-64,Male,4-13 nights,1124.435,7871.045,73088.275,1
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,55-64,Male,14-27 nights,2316.215,50580.102,729607.725,2
2017,Jan-Mar,Overseas residents,Air,Hungary,VFR,Independent,65 & over,Female,14-27 nights,281.194,3936.716,60456.71,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Miscellaneous,Independent,35-44,Male,1-3 nights,877.057,877.057,188567.255,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Miscellaneous,Independent,35-44,Female,4-13 nights,1041.338,6248.028,432155.27,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Miscellaneous,Independent,65 & over,Female,1-3 nights,362.491,362.491,20299.496,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,8038.805,1
2017,Jan-Mar,Overseas residents,Air,Hungary,Transit,Independent,45-54,Male,Stay not known,#NULL!,#NULL!,66075,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,16-24,Male,4-13 nights,601.637,5414.733,233435.156,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,16-24,Female,4-13 nights,2403.696,9614.784,997533.84,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,25-34,Male,1-3 nights,628.256,1256.512,207324.48,2
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,35-44,Male,1-3 nights,2254.593,4509.186,1161115.395,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,35-44,Female,1-3 nights,5054.049,10539.655,4914081.235,2
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,45-54,Female,1-3 nights,350.027,700.054,196015.12,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Independent,55-64,Male,1-3 nights,314.128,628.256,98950.32,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Holiday,Non-Independent,16-24,Female,1-3 nights,2254.593,6763.779,831944.817,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Business,Independent,25-34,Female,4-13 nights,4622.492,18489.968,3489981.46,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Business,Independent,35-44,Male,4-13 nights,736.344,4418.064,894657.96,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Business,Independent,45-54,Female,4-13 nights,4959.475,30093.833,4904465.653,2
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent, 0-15,Male,4-13 nights,503.778,2015.112,74559.144,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,25-34,Male,4-13 nights,1465.489,10258.423,498266.26,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,35-44,Female,Nil Stay,1465.489,0,168531.235,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,45-54,Male,4-13 nights,883.611,3534.444,322518.015,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,45-54,Female,1-3 nights,736.344,2209.032,195131.16,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,55-64,Male,4-13 nights,1465.489,8792.934,388354.585,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,55-64,Female,1-3 nights,736.344,1472.688,189976.752,1
2017,Jan-Mar,Overseas residents,Air,Iceland,VFR,Independent,55-64,Female,4-13 nights,904.628,6332.396,149263.62,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Transit,Independent,16-24,Female,Stay not known,#NULL!,#NULL!,0,1
2017,Jan-Mar,Overseas residents,Air,Iceland,Transit,Independent,35-44,Male,Stay not known,#NULL!,#NULL!,0,2
2017,Jan-Mar,Overseas residents,Air,Iceland,Transit,Independent,55-64,Female,Stay not known,#NULL!,#NULL!,16270.425,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent, 0-15,Male,1-3 nights,1890.933,2617.753,208651.385,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent, 0-15,Male,14-27 nights,1438.971,21584.565,309378.765,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent, 0-15,Female,Nil Stay,822.836,0,86397.78,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent, 0-15,Female,1-3 nights,2558.499,3757.644,900256.695,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent, 0-15,Female,4-13 nights,1019.619,4371.275,114562.612,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,16-24,Male,1-3 nights,3543.763,7087.526,1246973.045,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,16-24,Male,4-13 nights,822.836,4114.18,496170.108,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,16-24,Female,Nil Stay,949.431,0,85448.79,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,16-24,Female,1-3 nights,10873.813,23523.093,4207620.984,8
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,16-24,Female,4-13 nights,1954.925,13480.145,1572830.875,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,25-34,Male,Nil Stay,1164.113,0,52385.085,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,25-34,Male,1-3 nights,14046.897,30863.408,6699733.251,14
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,25-34,Male,4-13 nights,1424.888,6577.949,678931.564,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,25-34,Female,1-3 nights,10837.752,26639.678,3130571.72,11
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,25-34,Female,4-13 nights,2186.413,8745.652,853843.738,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Male,Nil Stay,1164.113,0,98949.605,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Male,1-3 nights,18521.794,42920.657,6151043.296,14
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Male,4-13 nights,393.896,1969.48,45298.04,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Female,Nil Stay,1132.089,0,243399.135,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Female,1-3 nights,16529.868,38923.252,4921526.475,12
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,35-44,Female,4-13 nights,2633.887,11413.945,306160.826,2
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,45-54,Male,1-3 nights,9070.286,23762.86,3312118.287,8
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,45-54,Male,4-13 nights,2026.614,8106.456,1110267.948,3
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,45-54,Female,Nil Stay,1060.294,0,42411.76,1
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,45-54,Female,1-3 nights,14311.058,33002.969,6395410.566,7
2017,Jan-Mar,Overseas residents,Air,Irish Republic,Holiday,Independent,45-54,Female,4-13 nights,726.82,3634.1,204963.24,1
